text_headline,text_sentence,bias_label
美 북한은 우주활동의 위협 발언에 北 우주공간의 범죄자는 미국,만리경 1호는 자주적 결단의 산아…만리경 2호 4호 출현도 기정사실 평양 노동신문 뉴스1 북한이 지난해 11월 발사에 성공한 군사정찰위성 만리경 1호 . 국내에서만 사용가능. 재배포 금지. DB 금지. For Use Only in the Republic of Korea. Redistribution Prohibited rodongphoto news1.kr 서울 뉴스1 이창규 기자 북한이 30일 미국이 자국의 우주활동에 위협이 되는 국가로 북한을 지목한 것에 대해 우주공간을 어지럽히는 범죄자는 미국 이라고 반박했다. 노동당 기관지 노동신문은 이날 엘리사 돌턴 미국 공군 차관 지명자가 지난 24일 미 상원 인준 청문회에서 한 발언을 지목해 이같이 밝혔다. 돌턴 지명자는 당시 중국과 러시아 이외에 우주에서 미국에 위협이 될 수 있는 행위자가 있느냐 라는 질문에 북한과 이란 이라고 답했다. 또한 돌턴 지명자는 북한과 이란이 지난해 위성 발사에 성공한 것을 언급하며 이들의 우주 프로그램이 더 큰 형태의 나쁜 행위들과 결합할 경우 의도적이든 그렇지 않든 미국의 우주 자산에 대한 추가적 위협이 될 수 있다 라고 지적했다. 신문은 이에 대해 미국은 우리가 정찰위성 보유와 같이 우주산업 건설 목표 달성을 위한 큰 걸음을 내짚자 배가 아프고 속이 뒤틀려 지금과 같이 추악하고 치졸한 모략 수법에 매달리는 것 이라며 우리의 정상적인 우주활동마저 범죄로 몰아감으로써 세계적인 경쟁 무대인 우주개발 분야에서 우리를 배제시키려는 야심이 깔려 있다 라고 비난했다. 신문은 또 지난해 11월 발사에 성공한 첫 군사정찰위성 만리경 1호 의 발사에 대해 장기간 계속되는 미국을 비롯한 적대세력들의 침략적 위협에 대처하여 국가의 안전과 인민의 안녕을 지키기 위해 결행된 자주적 결단의 산아 라고 주장했다. 이어 미국이 그 어떤 감투를 씌우든 우리의 우주산업 건설은 국제법에 의한 보편적 권리에 따라 국가 발전의 합법칙적 요구에 따라 계획대로 추진될 것 이라며 만리경 2호 3호 4호가 출현하는 것은 기정사실 이라고 밝혔다.,0.9997097683113922
외화벌이 막힌 북한 리비아·홍콩서도 공관 철수,출처 뉴시스 최근 제재로 외화벌이가 막힌 북한이 재외공관을 줄줄이 폐쇄하고 있는 가운데 리비아와 홍콩에서도 공관을 철수한 것으로 확인됐습니다. 외교부에 따르면 현재 북한은 44개의 재외공관을 운영 중입니다. 지난해 12월 5일 기준 46개에서 2개가 더 줄어 들어든 것으로 북한이 철수한 공관은 기니 네팔 방글라데시 세네갈 스페인 앙골라 우간다 등에 이어 총 9곳으로 늘게 됐습니다. 외교부 당국자는 추가 철수 동향에 대해선 계속 주시하고 있다 고 설명했습니다. 북한은 지난해 7월 니카라과와 상호 대사관 개설에 합의했다고 밝혔지만 외교부는 북한이 리카라과에서 공관 업무를 개시했다거나 이와 관련해 구체적인 발표를 한 정황은 아직 없는 것으로 파악하고 있습니다. 앞서 외교부는 북한이 해외에서의 외화벌이 차단 등으로 인한 경제난으로 공관을 연이어 폐쇄하고 있다고 분석했습니다. 북한은 공관을 철수하는 대신 거점 공관 을 운영하며 우호국에 설치된 대사관 기능을 강화할 가능성이 제기됩니다.,0.9997277233906077
북한 연이은 도발 기회 삼아 중국 개입 확대 유도해야,빅터 차 CSIS 한국석좌 북한문제 진단 北 도발 기회로 한미일 훈련 가속화 북한 도발 중국과 협력 기회 제공 워싱턴 뉴시스 빅터 차 전략국제문제연구소 CSIS 한국석좌는 29일 현지시간 CSIS 팟캐스트 프로그램인 불능국가 Impossible State 에서 올 한해 북한의 도발 행위가 크게 증가할 것으로 예상되는 가운데 이러한 위기를 중국의 북한 개입을 확대하는 기회로 삼아야 한다고 주장했다. 사진 CSIS 유튜브 캡쳐 . 2024.01.30. 재판매 및 DB 금지 워싱턴 뉴시스 이윤희 특파원 올 한해 북한의 도발 행위가 크게 증가할 것으로 예상되는 가운데 이러한 위기를 중국의 북한 개입을 확대하는 기회로 삼아야 한다는 주장이 미국 싱크탱크 내에서 제기됐다. 빅터 차 전략국제문제연구소 CSIS 한국석좌는 29일 현지시간 CSIS 팟캐스트 프로그램인 불능국가 Impossible State 에서 한국과 미국의 선거 북한과의 외교 단절 한미 정기연합훈련 등을 근거로 올 한해 북한의 위협이 한층 잦아질 것으로 내다봤다. 차 석좌는 이것이 바이든 행정부의 잘못이라고 보지는 않는다. 바이든 행정부는 북한과의 대화 채널을 열기 위해 다양한 방법으로 노력했지만 현시점에서 북한은 응하지 않고 있다. 우리는 실험이나 훈련과 같은 도발 행위가 일어날 것이란 것을 알고 있다 고 현상황을 진단했다. 이어 그는 레몬에서 레모네이드를 뽑아내려면 준비가 돼 있어야 한다 면서 이를 한미간 한미일간 한미일 호주간 훈련을 가속화하고 개선하며 증강하는 플랫폼으로 활용하는 것 이라고 조언했다. 쓰라린 시련을 달콤한 결과물로 바꾸기 위해 위기를 발판으로 활용해야 한다는 주장이다. 차 석좌는 또한 이러한 예상된 북한의 도발 행위를 중국이 북한 문제에 더욱 관여하도록 하는 계기로 이용하도록 노력해야 한다 고 말했다. 그는 중국이 그동안 이 문제에 그다지 도움이 되지 않았지만 계속 노력해야 한다 며 이것 북한의 도발 을 중국이 더 많은 도움을 줄 수 있도록 하는 기회로 이용해야 한다. 중국은 북한이 7차 핵실험을 하지 않도록 하는 것에 역할을 해온 것으로 안다 고 설명했다. 그러면서 만약 그들이 여전히 북한에 영향력이 있다면 북한의 도발 행위는 중국과 협력해 북한의 행동에 영향을 미칠 수 있는 기회를 제공할 것이다 고 강조했다. 아울러 북한의 연이은 도발을 북한과 러시아의 군사협력을 방해하는 계기로도 삼을 수 있다고 차 석좌는 조언했다. 미국 정부 역시 북한 도발을 억제하기 위한 중국의 역할을 기대하고 있다. 제이크 설리번 미 국가안보보좌관은 지난 26 27알 태국 방콕에서 왕이 중국 공산당 중앙정치국 위원 겸 외교부장을 만나 북한 문제를 포함한 현안을 논의했다.,0.9997678766747438
北 지방발전 담당 TF 구성…美에는 우주위협 범죄자 비난데일리 북한,평양 노동신문 뉴스1 북한 노동당 기관지 노동신문은 30일 지방발전 20x10 정책 관철을 위한 투쟁 열의를 승화시키는 직관 선전물들이 전국 각지에 집중 게시됐다 라고 전했다. 국내에서만 사용가능. 재배포 금지. DB 금지. For Use Only in the Republic of Korea. Redistribution Prohibited rodongphoto news1.kr 서울 뉴스1 구교운 기자 북한이 김정은 노동당 총비서가 내세운 지방발전 20x10 정책 추진을 위한 비상설 TF 조직을 꾸리며 사업 추진에 속도를 붙이고 있다. 노동당 기관지 노동신문은 30일 3면 우리 당 지방공업 발전 정책의 완벽한 시행을 위한 비상설중앙추진위원회 사업에 착수 란 제목을 통해 지방발전 20x10 정책 추진을 위한 추진위원회가 구성됐다고 전했다. 추진위는 지방공업공장 건설과 원료기지 조성사업을 이끌게 된다. 신문이 조용원 당 조직비서가 추진위를 책임지고 지도하고 있다 라고 밝힌 만큼 그가 추진위의 책임자인 것으로 보인다. 6면에선 우주공간을 위협하는 범죄자 란 기사를 통해 지난 24일 엘리사 돌턴 미국 공군 차관 지명자가 상원 인준 청문회에서 북한을 자국 우주활동에 위협이 되는 국가로 지목한 것과 관련 우리가 정찰위성 보유와 같이 우주산업 건설 목표 달성을 위한 큰 걸음을 내짚자 배가 아프고 속이 뒤틀려 지금과 같이 추악하고 치졸한 모략 수법에 매달리는 것 이라고 반박했다. 2면과 4면에선 지난 29일 중국 랴오닝성 문화대표단이 2024년 조중 친선 설명절 행사 에 참석하기 위해 평양에 도착했으며 이들이 평양 만수대언덕의 김일성 주석과 김정일 국방위원장 동상에 꽃바구니를 진정했다고 보도했다. 신문은 1면 전면을 할애해 위대한 김정은 동지를 높이 모시고 혁명하는 것은 우리 인민의 크나큰 영광이며 행복이다 란 제목의 기사를 싣고 김 총비서의 업적을 칭송하며 충성을 다그쳤다. 신문은 경애하는 김정은동지는 세계가 공인하는 21세기의 위대한 태양 이라며 머지않아 세계는 경애하는 총비서 동지의 세련된 영도에 의해 인류가 이상 理想 하던 진정한 강국이 동방일각에 어떻게 솟구쳐 오르는가를 똑똑히 보게 될 것 이라고 주장했다. 5면에선 강원도 김화군 지역 군관 부부가 평양산원에서 세쌍둥이를 출산하고 퇴원했다고 보도했다. 신문은 이들이 산원에서 영양식과 보약을 제공받고 적극적 진료를 받으며 순산했다는 소식과 함께 세쌍둥이 부모는 자식을 경애하는 김정은 동지를 충성을 다해 받들어나가는 나라의 역군들로 훌륭히 키워 내세울 굳은 결의를 다졌다 라고 전했다.,0.999774090071315
與 北 순항미사일 실체적 위협…우리 북한 민주 총풍·북풍 운운,北 김정은 참관한 신개발 SLCM 발사 이틀 만에 서해상 순항미사일 발사… 총선 앞둔 내부갈등 유발 김민수 대변인 정부여당 국민 생명·재산 지켜…민주 최소한 외교안보 분야만큼은 공당 책무 다해달라 왼쪽부터 이재명 더불어민주당 대표 김민수 국민의힘 대변인. 연합뉴스 사진·김민수 국민의힘 대변인 페이스북 사진 갈무리 국민의힘은 30일 북한 정권이 이틀 만에 순항미사일 해상 발사 도발을 한 데 대해 실체적 위협 이라고 우려했다. 그러면서 더불어민주당의 총풍·북풍 레토릭에 최소한 외교·안보 분야에 있어서만큼은 대한민국 공당의 책무를 다해달라 고 일침을 가했다. 김민수 국민의힘 대변인은 이날 논평에서 북한이 오늘 불과 이틀 만에 또다시 순항미사일을 여러 발 발사하며 무도한 도발을 감행했다 며 국민의힘은 북한의 연이은 도발을 강력하게 규탄한다. 정부는 확고한 준비 태세를 갖추고 있으며 반드시 이러한 무력시위의 책임을 물을 것 이라고 밝혔다. 그는 지난 28일 도발 당시 북한 김정은 국무위원장이 잠수함발사순항미사일 SLCM 시험발사를 직접 참관했으며 핵잠수함 건조 사업도 현지지도했다 며 시험발사에 성공했다고 주장하는 SLCM은 궤적 조절이 가능해 추적·요격이 어려워 우리의 방공망을 무력화할 수도 있는 실체적 위협 이라고 상황을 평가했다. 북한군이 30일 서해상으로 순항미사일 여러 발을 발사했다고 우리 합동참모본부가 발표한 이날 서울역에서 시민들이 관련 뉴스를 보고 있다. 합참은 오늘 오전 7시께 북측이 서해상으로 발사한 미상 순항미사일 수 발을 포착했으며 한미 정보당국이 정밀분석 중에 있다 며 우리 군은 감시 및 경계를 강화한 가운데 미측과 긴밀하게 공조하고 있으며 북한의 활동을 면밀히 주시하고 있다 고 밝혔다. 연합뉴스 이어 최근 북한 김정은 정권이 남북관계를 동족이 아닌 두 교전국 관계로 정의하며 적대감을 대놓고 드러내고 있다 며 이렇게 호전성을 드러내는 것은 결국 올해 총선을 앞둔 우리 사회를 흔들고 내부 갈등을 유발해 자신들에게 유리한 환경을 조성하기 위함일 것 이라고 짚었다. 김민수 대변인은 국민의힘과 윤석열 정부는 미국과 핵협의그룹 NCG 을 구성해 북핵 억제 능력을 강화하기 위한 노력을 지속해 왔고 한일관계 정상화를 통해 동아시아의 안보 협력 체계를 새롭게 구축했다 며 대한민국 국민의 생명과 재산은 반드시 지켜내야 한다 고 정부·여당의 안보 기조를 전했다. 그러면서 안보 상황이 이리 엄중한데도 민주당은 북풍 총풍 운운하며 안보마저 당리당략에 이용한다 며 심지어 우리 북한 선대의 노력 이라는 귀를 의심케 하는 소리를 늘어놓으며 정체성을 의심할 수밖에 없는 발언도 서슴지 않았다 며 이재명 민주당 대표의 발언을 겨냥했다. 한편 이재명 대표는 지난 19일 민주당 최고위원회의에서 김정은 정권의 군사도발에 선대 先代 들 우리 북한의 김정일 또 김일성 주석의 노력이 폄훼·훼손되지 않도록 해달라고 말했다. 전날 29일 엔 신원식 국방장관의 자유세계 우크라이나 전면지원 사견 언급에 북풍·총풍 사건이 떠올랐다 며 평화냐 전쟁이냐 구호를 꺼냈다.,0.999785579117392
북한 지방발전 추진위 구성…조용원 당 조직비서 총책,북한이 지방 발전 추진을 위한 별도 조직을 구성하는 등 평양과 지방 간 격차 줄이기에 총력을 쏟고 있습니다. 북한 매체는 지방 발전 20×10 이십승십 비상설 중앙추진위원회가 정식 사업에 착수했다 며 김정은 최측근인 조용원 노동당 조직비서가 추진위원회를 이끈다고 보도했습니다. 20×10 정책 은 김정은이 지난 15일 최고인민회의 시정연설에서 밝힌 지방 경제 개선 대책으로 매년 20개 군에 현대적인 지방공업공장을 건설해 10년 안에 지방 주민의 생활 수준을 향상한다는 계획입니다.,0.9997901633389338
조태열 장관 미 대사 접견…“북한 도발에 깊은 유감 단합 대응”,조태열 외교부 장관이 오늘 30일 오후 필립 골드버그 주한 미국대사를 접견하고 한미동맹과 한미일 협력 북한 문제 등에 대해 논의했습니다. 골드버그 대사는 조 장관이 취임 후 처음으로 접견하는 주한대사입니다. 외교부에 따르면 조 장관과 골드버그 대사는 면담에서 북한이 대화를 거부하면서 호전적인 언사와 도발을 거듭하며 한반도와 역내 긴장을 고조시키고 있는 데 대해 깊은 유감을 표했습니다. 그러면서 긴밀한 한미 공조와 연합방위태세를 바탕으로 북한의 위협을 억제하고 단합된 도발 대응을 지속해 나가자고 했고 중국의 건설적 역할을 견인해 나갈 필요성에 공감했습니다. 또 북한과 러시아의 군사 협력은 국제 규범 위반이자 세계 평화와 안정을 심각하게 위협하는 행위로서 한미가 국제사회와 공조하여 계속 엄정히 대처해 나가자는 데 의견을 같이 했습니다. 조 장관은 지난해 한미동맹 70주년을 계기로 한미 간의 글로벌 포괄 전략 동맹이 전례 없는 수준으로 강화되었다고 평가하고 올해에도 한미동맹의 발전 추세를 계속 이어 나가자고 말했습니다. 조 장관은 이어 올해가 한미일 정상회의 출범 30주년이 되는 해라고 강조하고 작년 캠프 데이비드 정상회의 합의 사항을 바탕으로 한미일 협력을 더욱 강화해 나가기를 기대한다고 밝혔습니다. 골드버그 대사는 조 장관의 취임을 축하하고 한일 관계 개선을 바탕으로 한 한미일 협력 강화는 윤석열 대통령의 정치적 결단 덕분이라고 평가하고 앞으로도 한미일 협력을 지속 강화해 나가기를 기대한다고 밝혔습니다.,0.9998042933955009
앵커칼럼 오늘 북한의 정의로운 전쟁,슈피겔 지가 오늘 익명의 동독 작가가 기고한 글을 실었습니다. 동독의 예술가 탄압을 폭로하는 글이 서독 주간지에 실립니다. 동독 비밀경찰 슈타지가 나섭니다. 주간지에 침투한 첩자를 통해 원고에 쓰인 타자기 정보를 알아내지요. 타자기 어디있지 통일 후 슈타지 비밀 문서에서 밝혀진 동독 첩자는 각계각층 3만 명에 이르렀습니다. 학계에선 내재적 동독 접근법 을 창시했던 페터 루츠 교수가 드러나 충격이 컸지요. 동독을 동독 체제의 틀 안에서 봐야 한다 는 이런 접근법을 북한에 적용한 이가 재독 학자 송두율입니다. 그의 논리는 국내 좌파의 대북관과 한때 정부 대북정책에도 큰 영향을 미쳤습니다. 송두율은 당당하게 귀국했다가 법정에 섰습니다. 수시로 북한을 드나든 것 중 우리 국민 신분으로 방북한 것만 유죄를 받고 돌아갔지요. 그 뒤로 내재적 접근법은 힘을 잃었습니다. 북의 전쟁관 다들 아시다시피 정의의 전쟁관입니다. 김정은의 영토 완전 정복 전쟁 을 정의 로 규정한 발언이 국회 토론회에서 나왔습니다. 전쟁으로 평화가 만들어질 수 있다면 그 전쟁관을 수용해야 한다 는 겁니다. 그는 북한 입장에 내재적 접근을 한 거 라고 했습니다. 김정은 서울 답방 관련 행사에서 북한 체제는 매력적인 독재 라고 했던 인물이지요. 한반도 전쟁 위기는 한미 동맹 때문 이라는 주장도 나왔습니다. 북은 완전 자주국방과 무상이다. 어디가 제대로 사는 것이냐 는 남북 비교도 등장했습니다. 남쪽이 헬렐레 하고 있으니까 외세가 군홧발로 들어온다 는 겁니다. 친북 운동권 단체 스무 곳을 국회로 불러들인 장본인이 윤미향 의원 입니다. 정부의 반북 멸북 정책을 이용하는 미국과 일본의 군사동맹을 해결할 길을 열어달라 며 멍석을 깔았습니다. 여기가 국회인가요 평양 최고인민회의 의사당인가요 그 자욱한 화약 냄새를 맡으며 아우슈비츠 수용소 유대인 막사에 붙은 경구를 떠올립니다. 역사를 기억하지 못하는 자 그 역사를 다시 살게 될 것이다. 1월 31일 앵커 칼럼 오늘 북한의 정의로운 전쟁 이었습니다.,0.9998364593664891
핵억제력 공간 확대…북한 예고대로 해군력 강화에 초점,北 지난해 연말 결산회의 통해 해군 수중·수상전력 제고 강조 김정은 해군 핵무장화 절박한 과업 북한 관영매체인 조선중앙통신은 29일 김정은 국무위원장이 잠수함발사전략순항미시일 시험발사를 지도했다고 전했다. ⓒ조선중앙통신 데일리안 강현태 기자 북한이 순항미사일 도발 나흘 만에 잠수함에서 순항미사일을 거듭 발사했다고 주장했다. 지난 연말 결산회의를 통해 수립한 올해 계획에 따라 신무기 시험을 지속하며 해군력 강화에 힘을 싣는 모양새다. 북한 관영매체인 조선중앙통신은 29일 김정은 국무위원장이 전날 오전 당 중앙위원회 비서들 해군사령관 기타 지도간부들과 함께 새로 개발된 잠수함발사전략순항미사일 《불화살 3 31》형 시험발사를 지도했다 며 7421초 7445초간 동해 상공에서 비행해 섬 목표를 명중타격했다 고 전했다. 앞서 우리 군은 전날 오전 8시경 북한 신포 인근 해상에서 미상 순항미사일 수발을 포착했다며 한미 정보당국이 정밀분석 중 이라고 밝힌 바 있다. 북한이 지난 24일 신형전략순항미사일 《불화살 3 31》형 첫 시험발사를 진행했다 며 관련 사진을 공개했던 만큼 첫 시험발사 나흘 만에 잠수함을 활용한 발사 플랫폼 다변화에 성공했다는 주장을 편 셈이다. 북한 관영매체인 조선중앙통신은 29일 김정은 국무위원장이 잠수함발사전략순항미시일 시험발사를 지도했다고 전했다. ⓒ조선중앙통신 군 단기간에 발사 플랫폼 바꿔… 과장 가능성 연관 우리 군은 북한 발표가 과장됐을 가능성이 있다며 신중한 반응을 보였다. 이성준 합동참모본부 공보실장은 이날 국방부 정례브리핑에서 북한이 주장한 비행시간 등이 과장되었을 가능성에 무게를 두고 있다 며 추가적인 사항은 한미 정보당국이 분석 중 이라고 말했다. 이 실장은 동일한 미사일도 어디에서 쏘느냐에 따라서 상당한 기술적 보완이나 발전이 있어야 한다 며 그렇게 짧은 기간에 발사 플랫폼을 바꿨다는 것은 과장 가능성에서도 연관이 있을 것 이라고도 했다. 북한 관영매체인 조선중앙통신은 29일 김정은 국무위원장이 잠수함발사전략순항미시일 시험발사를 지도했다고 전했다. ⓒ조선중앙통신 매주 도발 이어가는 북한 해상 핵무기 연이어 시험 새해 들어 북한 도발은 한 주도 빠짐없이 이어지고 있다. 포문을 연 것은 지난 5 7일 서해 완충구역 으로 쏟아진 370여 발의 해상 포사격이었다. 지난해 11월 9·19 남북 군사합의 파기를 선언한 북한이 후속조치 차원에서 군사합의에 명시된 완충구역을 겨냥해 도발을 감행한 것이다. 특히 북한 대외정책을 총괄하는 김여정 부부장이 남측 군부가 폭약 소리를 포사격으로 오인했다 는 기만전술까지 폈지만 이렇다 할 반향은 없었다. 북한은 지난 14일 고체연료 엔진을 적용한 신형 중거리탄도미사일 도발도 감행했다. 닷새 뒤엔 새로운 수중 핵무기 체계 해일 5 23 시험에 나섰다는 주장도 폈다. 이어 지난 24일과 28일에는 순항미사일 불화살 3 31을 연거푸 쏘아올렸다. 지난 연말 노동당 전원회의에서 강조했던 해군 강화 조치 등이 1월부터 본격화되고 있는 셈이다. 전문가들은 2격 능력 확보에 주력해 온 북한이 올해 수중 무기체계 개발에 집중할 가능성이 높다고 전망해 왔다. 2격 능력이란 상대 국가의 1격 핵공격 으로 큰 피해를 입더라도 핵무기로 보복할 수 있는 능력을 뜻한다. 실제로 북한은 전원회의 결론을 통해 선박공업 부문에서 제2차 함선공업혁명을 일으켜 해군의 수중 및 수상 전력을 제고하며 국방력 발전 5대 중점목표 수행에서 미진된 과업을 빠른 기간 안에 집행하는 것을 중심 과업으로 제시 한 바 있다. 국방력 발전 5대 중점목표 는 지난 2021년 제8차 노동당대회를 계기로 수립됐으며 해군과 관련해선 △고체엔진 잠수함발사탄도미사일 SLBM △핵잠수함 △수중 발사 핵전략무기 등이 주요 목표로 거론됐다. 지난 몇 주간 북한이 시험했다고 밝힌 해일 5 23과 불화살 3 31은 모두 관련 목표 달성을 위한 군사행동으로 풀이된다. 지난해 9월 북한이 전술핵공격잠수함 이라며 공개한 김군옥영웅함 ⓒ조선중앙통신 2021년 당대회서 마련한 국방 5대 목표 중 하나인 핵잠수함 건조 의지 재확인 같은 맥락에서 김정은 위원장은 전날 핵잠수함 건조 사업에 대한 점검도 진행했다. 통신은 김 위원장이 핵잠수함 건조 사업을 구체적으로 료해 파악 했다 며 핵동력잠수함과 기타 신형 함선 건조 사업과 관련한 문제들을 협의하고 해당 부문들이 수행할 당면 과업과 국가적 대책안들을 밝혔으며 그 집행 방도에 대한 중요한 결론을 줬다 고 전했다. 김 위원장은 조성된 현 정세와 전망적으로 존재하는 위협들은 우리가 해상 주권을 보위하기 위한 노력에 더 박차를 가할 것을 요구한다 며 해군의 핵무장화는 절박한 시대적 과업이고 국가 핵전략 무력 건설의 중핵적 요구 라고도 했다. 특히 해군 핵무장화 실현과 핵억제력 작용 공간의 다각적 확대를 목표로 강령적 과업들 까지 제시했다는 게 통신의 설명이다. 각종 해상 핵무기를 도입해 발사 원점을 다변화하겠다고 밝힌 만큼 잠수함발사탄도미사일 SLBM 등 바다를 무대로 한 도발이 잇따를 전망이다.,0.9998469302717032
THINK ENGLISH 합참 북한 순항미사일 여러 발 발사,A man watches a television broadcast about the North s cruise missile launches on Wednesday morning at Seoul Station. NEWS1 수요일 1월 24일 오전 서울역에서 한 남성이 북한 순항미사일 발사 관련 TV 보도를 보고 있다. 뉴스1 North launches multiple cruise missiles JCS 합참 북한 순항미사일 여러 발 발사 Korea JoongAng Daily 1면 기사 Thursday Jan. 25 2024 North Korea fired “multiple” cruise missiles from its western coast on Wednesday morning according to South Korea s Joint Chiefs of Staff JCS . cruise missile 순항미사일 western coast 서해안 합동참모본부에 따르면 북한이 지난 수요일 1월 24일 오전 서해안에서 순항미사일 여러 발을 발사했다. In a text to reporters the JCS said the South Korean military “detected multiple cruise missiles launched by North Korea toward the Yellow Sea at around 7 a.m. ” adding that South Korean and U.S. intelligence authorities are analyzing the launches for additional details. detect 포착하다 intelligence authorities 정보당국 합참은 기자들에게 보낸 문자메시지에서 “우리 군이 오전 7시께 북한이 서해로 발사한 순항미사일 수 발을 포착했다”고 밝히고 추가 세부 사항은 한미 정보당국이 분석 중이라고 덧붙였다. The JCS said that the South Korean military is “strengthening its surveillance and readiness posture” and will “continue close cooperation with the United States” as it “keeps watch over the North.” surveillance 감시 readiness posture 경계태세 합참은 “우리 군은 감시 및 경계태세를 강화했다”며 “북한을 감시하면서 미국과 긴밀한 공조를 이어가고 있다”고 전했다. On Jan. 15 the North said it had conducted a launch of a solid fuel intermediate ballistic missile mounted with a hypersonic warhead the previous day. solid fuel 고체연료 intermediate ballistic missile 중거리 탄도 미사일 1월 15일 북한은 전날 극초음속 고체연료 중거리 탄도미사일 발사를 진행했다고 발표했다. It also said on Friday that it had tested a nuclearcapable underwater aack drone which South Korean officials called “exaggerated.” underwater aack drone 수중 공격 드론 exaggerated 과장된 북한은 또 금요일 핵 공격이 가능한 수중 공격 드론을 시험했다고 밝혔는데 한국 당국은 이를 “과장된 것”이라고 했다. North Korea is not explicitly banned from developing cruise missiles under United Nations Security Council resolutions unlike ballistic missiles. explicitly 명시적으로 ban 금지하다 유엔 안전보장이사회의 결의에 따라 개발이 금지된 탄도미사일과 달리 북한의 순항미사일 개발은 명시적으로 금지된 일이 아니다. Cruise missiles are usually powered by jet propulsion technology and fly at a lower speed and altitude than ballistic missiles. However experts say they still pose a risk to South Korea and Japan because they are harder to detect by radar. altitude 고도 pose a risk 위험 위협이 되다 순항미사일은 통상 제트 엔진 기술로 추진되고 탄도미사일보다 속도가 느리고 고도는 낮다. 하지만 전문가들에 따르면 레이더로 감지하기가 더 어려워 한국과 일본에 위협이 된다. Advanced cruise missiles are also harder to intercept because they are often self navigating and can fly on extremely low altitude trajectories compared to ballistic missiles intercept 요격하다 self navigating 자체 항법 첨단 순항미사일은 종종 자체 항법 기능을 갖고 있고 탄도미사일에 비해 극도로 낮은 고도에서 비행하기 때문에 요격하기가 더 어렵다. Cruise missiles can also be equipped with sensors to evade interception and active radarhoming seekers to guide them to their targets greatly enhancing their precision. evade 피하다 precision 정확도 순항미사일에는 또한 요격을 피하기 위한 센서와 미사일을 목표물까지 안내하는 능동레이더 탐색기를 장착해 정확도를 크게 향상할 수도 있다.,0.9998507270278768
외교부 평화클럽 대사 초청…북한인권 개선 관심·지지 당부,北에 상주공관 보유 영국·독일 등과 라운드테이블 평화클럽. 외교부 제공 서울 뉴스1 노민호 기자 외교부는 30일 평화클럽 소속 주한외교단을 대상으로 라운드테이블을 개최했다고 밝혔다. 평화클럽은 북한에 상주공관을 보유한 국가의 주한공관과 외교부 간 협의체다. 외교부에 따르면 전영희 평회외교기획단장은 이날 주한영국 독일 스위스 브라질 대사 등 외교단 약 20명과 만나 최근의 한반도 정세를 공유했다. 전 단장은 특히 북한이 연초부터 서해상 포격사격 탄도미사일·순항미사일 발사와 함께 적대적 두 국가 관계 등 대납 위협 언사를 통해 불안감을 조성하고 있다고 지적했다. 전 단장은 북한이 최근 노동당 정치국 확대회의에서 지방 인민들에게 기초 식품을 비롯한 초보적인 생활 필수품조차 원만히 제공하지 못하는 매우 한심한 상태 임을 자인했다고 비판하기도 했다. 또 북한이 주민의 강제노동·착취를 통해 무기개발 재원을 조성한다는 점에서 북한인권 문제가 한반도 뿐만 아니라 국제 평화·안보와 연관돼 있다고 말했다. 전 단장은 한국이 2024 25년 유엔 안전보장이사회 비상임이사국 수임을 계기로 북한인권 상황 개선을 위한 안보리 내 논의도 활성화하기 위해 노력해 나갈 것이라고 했다. 이와 관련 올해는 유엔 북한인권조사위원회 COI 보고서 발간 10주년인 만큼 북한의 심각한 인권 상황을 개선하기 위해 북한과 외교관계를 맺고 있는 평화클럽 국가들의 관심과 지지를 당부했다. 평화클럽 소속 주한외교단 측은 연초부터 북한의 공세적 행태를 포함한 한반도 상황 분석과 전망 한국 정부의 대응 방향에 대한 설명에 감사의 뜻을 전했다. 북한인권 문제에도 각별한 관심을 갖고 협력해 나갈 것이라고 화답했다.,0.9998543082599335
